ym,StockCode,Description,user_type,cust_cnt,rev
2011-05,20748,"KENSINGTON COFFEE SET",new_user,1,12.8
2011-05,20749,"ASSORTED COLOUR MINI CASES",new_user,16,779.8
2011-05,21591,"COSY HOUR CIGAR BOX MATCHES ",new_user,1,3.8
2011-05,20750,"RED RETROSPOT MINI CASES",new_user,17,932.4
2011-05,21592,"RETROSPOT CIGAR BOX MATCHES ",new_user,6,53.8
2011-05,20751,"FUNKY WASHING UP GLOVES ASSORTED",new_user,8,79.8
2011-05,21609,"SET 12 LAVENDER  BOTANICAL T-LIGHTS",new_user,8,473.4
2011-05,20752,"BLUE POLKADOT WASHING UP GLOVES",new_user,5,50.4
2011-05,20754,"RETROSPOT RED WASHING UP GLOVES",new_user,13,107.1
2011-05,21613,"S/12 VANILLA  BOTANICAL T-LIGHTS",new_user,1,11.8
2011-05,20755,"BLUE PAISLEY POCKET BOOK",new_user,3,23
2011-05,20757,"RED DAISY POCKET BOOK ",new_user,2,20.4
2011-05,20758,"ABSTRACT CIRCLES POCKET BOOK",new_user,2,5.1
2011-05,20759,"CHRYSANTHEMUM POCKET BOOK ",new_user,1,2.6
2011-05,20761,"BLUE PAISLEY SKETCHBOOK",new_user,2,18.8
2011-05,21614,"SET OF 12 ROSE BOTANICAL T-LIGHTS",new_user,3,56
2011-05,21615,"4 LAVENDER BOTANICAL DINNER CANDLES",new_user,1,3.8
2011-05,20764,"ABSTRACT CIRCLES SKETCHBOOK ",new_user,2,11.2
2011-05,21616,"4 PEAR BOTANICAL DINNER CANDLES",new_user,1,7.5
2011-05,21617,"4 LILY  BOTANICAL DINNER CANDLES",new_user,1,11.2
2011-05,20766,"GARDEN PATH SKETCHBOOK",new_user,1,15
2011-05,21620,"SET OF 4 ROSE BOTANICAL CANDLES",new_user,1,11.2
2011-05,20767,"BLUE PAISLEY JOURNAL ",new_user,2,5.1
2011-05,21621,"VINTAGE UNION JACK BUNTING",new_user,43,2508.5
2011-05,20768,"GREEN FERN JOURNAL ",new_user,1,2.6
2011-05,21622,"VINTAGE UNION JACK CUSHION COVER",new_user,1,19.8
2011-05,20770,"ABSTRACT CIRCLE JOURNAL ",new_user,1,5.1
2011-05,20771,"CHRYSANTHEMUM  JOURNAL",new_user,1,2.6
2011-05,21623,"VINTAGE UNION JACK MEMOBOARD",new_user,10,689.5
2011-05,21624,"VINTAGE UNION JACK DOORSTOP",new_user,4,146.6
2011-05,20773,"BLUE PAISLEY NOTEBOOK",new_user,3,9.9
2011-05,20774,"GREEN FERN NOTEBOOK",new_user,1,3.3
2011-05,20775,"DAISY NOTEBOOK ",new_user,1,3.3
2011-05,20777,"CHRYSANTHEMUM NOTEBOOK",new_user,1,1.6
2011-05,21625,"VINTAGE UNION JACK APRON",new_user,8,111.2
2011-05,20781,"GOLD EAR MUFF HEADPHONES",new_user,1,5.5
2011-05,20782,"CAMOUFLAGE EAR MUFF HEADPHONES",new_user,1,5.5
2011-05,21626,"VINTAGE UNION JACK PENNANT",new_user,3,35.1
2011-05,20795,"LARGE BLUE PROVENCAL CERAMIC BALL",new_user,1,25.2
2011-05,20796,"SMALL BLUE PROVENCAL CERAMIC BALL",new_user,1,19.8
2011-05,20801,"LARGE PINK GLASS SUNDAE DISH",new_user,12,139
2011-05,21627,"ELEPHANT CARNIVAL POUFFE",new_user,3,59.8
2011-05,20802,"SMALL GLASS SUNDAE DISH CLEAR",new_user,4,54.4
2011-05,21631,"HIPPY CHIC DECORATIVE PARASOL",new_user,1,12.8
2011-05,21637,"ASSORTED SANSKRIT MINI NOTEBOOK",new_user,1,45
2011-05,20818,"GOLD TEDDY BEAR",new_user,1,12.5
2011-05,20821,"GOLDIE LOOKING MIRROR",new_user,1,29.7
2011-05,20823,"GOLD WINE GOBLET",new_user,3,41.1
2011-05,20826,"SILVER APERITIF GLASS",new_user,4,46.8
2011-05,20828,"GLITTER BUTTERFLY CLIPS",new_user,6,91.8
2011-05,21640,"ASSORTED TUTTI FRUTTI  FOB NOTEBOOK",new_user,1,10.2
2011-05,20829,"GLITTER HANGING BUTTERFLY STRING",new_user,6,71.4
2011-05,21641,"ASSORTED TUTTI FRUTTI KEYRING BALL",new_user,1,0.8
2011-05,20830,"SILVER PHOTO FRAME",new_user,2,25.2
2011-05,21643,"ASSORTED TUTTI FRUTTI MIRROR",new_user,1,15
2011-05,20831,"GOLD PHOTO FRAME",new_user,3,16.8
2011-05,20832,"RED FLOCK LOVE HEART PHOTO FRAME",new_user,1,2.6
2011-05,20835,"FRENCH LATTICE CUSHION COVER ",new_user,1,10
2011-05,21644,"ASSORTED TUTTI FRUTTI HEART BOX",new_user,3,21.2
2011-05,20836,"FRENCH PAISLEY CUSHION COVER",new_user,3,29.9
2011-05,20837,"FRENCH FLORAL CUSHION COVER ",new_user,4,39.8
2011-05,20838,"FRENCH LATTICE CUSHION COVER ",new_user,4,35.7
2011-05,21648,"ASSORTED TUTTI FRUTTI SMALL PURSE",new_user,1,20
2011-05,20839,"FRENCH PAISLEY CUSHION COVER ",new_user,4,35.7
2011-05,21650,"ASSORTED TUTTI FRUTTI BRACELET",new_user,2,43
2011-05,20840,"FRENCH FLORAL CUSHION COVER ",new_user,8,64.6
2011-05,20846,"ZINC HEART LATTICE T-LIGHT HOLDER",new_user,4,26.2
2011-05,21654,"RIDGED GLASS FINGER BOWL",new_user,5,34.3
2011-05,20848,"ZINC HEART LATTICE CHARGER SMALL",new_user,1,11.8
2011-05,20856,"DENIM PATCH PURSE PINK BUTTERFLY",new_user,4,51.1
2011-05,21658,"GLASS  BEURRE DISH",new_user,14,276.5
2011-05,20866,"BLUE ROSE FABRIC MIRROR",new_user,1,3.8
2011-05,21662,"VINTAGE GLASS COFFEE CADDY",new_user,1,6
2011-05,20867,"PINK ROSE FABRIC MIRROR",new_user,1,3.8
2011-05,21666,"RIDGED GLASS T-LIGHT HOLDER",new_user,2,23.4
2011-05,20868,"SILVER FABRIC MIRROR",new_user,1,1.2
2011-05,20886,"BOX OF 9 PEBBLE CANDLES",new_user,5,194.2
2011-05,21668,"RED STRIPE CERAMIC DRAWER KNOB",new_user,24,438
2011-05,20897,"VINTAGE NOTEBOOK PARIS DAYS",new_user,1,17.7
2011-05,20903,"VINTAGE KEEPSAKE BOX TRAVELOGUE",new_user,1,12.7
2011-05,20914,"SET/5 RED RETROSPOT LID GLASS BOWLS",new_user,43,1045.2
2011-05,21669,"BLUE STRIPE CERAMIC DRAWER KNOB",new_user,19,390.5
2011-05,20931,"BLUE POT PLANT CANDLE ",new_user,1,35.4
2011-05,20936,"FORKED CACTUS CANDLE",new_user,4,47.2
2011-05,20941,"FROG CANDLE",new_user,2,7.5
2011-05,20956,"PORCELAIN T-LIGHT HOLDERS ASSORTED",new_user,1,1.2
2011-05,20961,"STRAWBERRY BATH SPONGE ",new_user,5,53.8
2011-05,21670,"BLUE SPOT CERAMIC DRAWER KNOB",new_user,15,303
2011-05,20963,"APPLE BATH SPONGE",new_user,5,56.2
2011-05,21671,"RED SPOT CERAMIC DRAWER KNOB",new_user,17,260
2011-05,20964,"POLYESTER FILLER PAD 60x40cm",new_user,1,5.1
2011-05,20966,"SANDWICH BATH SPONGE",new_user,1,1.2
2011-05,20967,"GREY FLORAL FELTCRAFT SHOULDER BAG",new_user,3,67.5
2011-05,21672,"WHITE SPOT RED CERAMIC DRAWER KNOB",new_user,20,494.8
2011-05,20969,"RED FLORAL FELTCRAFT SHOULDER BAG",new_user,11,97.5
2011-05,21673,"WHITE SPOT BLUE CERAMIC DRAWER KNOB",new_user,22,405.5
2011-05,20970,"PINK FLORAL FELTCRAFT SHOULDER BAG",new_user,13,142.5
2011-05,21675,"BUTTERFLIES STICKERS",new_user,2,30.6
2011-05,20971,"PINK BLUE FELT CRAFT TRINKET BOX",new_user,23,253.8
2011-05,21676,"FLOWERS  STICKERS",new_user,3,20.4
2011-05,20972,"PINK CREAM FELT CRAFT TRINKET BOX ",new_user,28,488.9
2011-05,21677,"HEARTS  STICKERS",new_user,1,5.1
2011-05,20973,"12 PENCIL SMALL TUBE WOODLAND",new_user,11,50
2011-05,21678,"PAISLEY PATTERN  STICKERS",new_user,1,5.1
2011-05,20974,"12 PENCILS SMALL TUBE SKULL",new_user,17,252.2
2011-05,21679,"SKULLS  STICKERS",new_user,4,45.9
2011-05,20975,"12 PENCILS SMALL TUBE RED RETROSPOT",new_user,19,284.7
2011-05,21680,"WOODLAND  STICKERS",new_user,3,46.8
2011-05,20977,"36 PENCILS TUBE WOODLAND",new_user,4,80
2011-05,21683,"MEDIUM MEDINA STAMPED METAL BOWL ",new_user,1,17.7
2011-05,20978,"36 PENCILS TUBE SKULLS",new_user,2,40
2011-05,21686,"MEDINA STAMPED METAL STOOL",new_user,2,389.4
2011-05,20979,"36 PENCILS TUBE RED RETROSPOT",new_user,7,221.2
2011-05,21688,"SILVER PLATE CANDLE BOWL SMALL",new_user,1,17.7
2011-05,21689,"SILVER VANILLA  FLOWER CANDLE POT",new_user,2,18.8
2011-05,20981,"12 PENCILS TALL TUBE WOODLAND",new_user,15,102.8
2011-05,21693,"SMALL HAMMERED SILVER CANDLEPOT ",new_user,3,70.8
2011-05,20982,"12 PENCILS TALL TUBE SKULLS",new_user,7,28
2011-05,21700,"BIG DOUGHNUT FRIDGE MAGNETS",new_user,6,122.4
2011-05,20983,"12 PENCILS TALL TUBE RED RETROSPOT",new_user,9,59.5
2011-05,21703,"BAG 125g SWIRLY MARBLES",new_user,13,153.3
2011-05,20984,"12 PENCILS TALL TUBE POSY",new_user,3,20.4
2011-05,21875,"KINGS CHOICE MUG",new_user,4,38.8
2011-05,20985,"HEART CALCULATOR",new_user,1,2.5
2011-05,20986,"BLUE CALCULATOR RULER",new_user,1,2.5
2011-05,20992,"JAZZ HEARTS PURSE NOTEBOOK",new_user,6,76.5
2011-05,21704,"BAG 250g SWIRLY MARBLES",new_user,11,264.3
2011-05,20996,"JAZZ HEARTS ADDRESS BOOK",new_user,2,10.9
2011-05,21705,"BAG 500g SWIRLY MARBLES",new_user,4,56.1
2011-05,20998,"ROSE DU SUD OVEN GLOVE",new_user,5,56.1
2011-05,21706,"FOLDING UMBRELLA RED/WHITE POLKADOT",new_user,3,49.5
2011-05,21000,"ROSE DU SUD COSMETICS BAG",new_user,1,8.5
2011-05,21710,"FOLDING UMBRELLA PINKWHITE POLKADOT",new_user,1,5
2011-05,21001,"ROSE DU SUD WASHBAG ",new_user,1,11.9
2011-05,21711,"FOLDING UMBRELLA WHITE/RED POLKADOT",new_user,1,5
2011-05,21713,"CITRONELLA CANDLE FLOWERPOT",new_user,20,218.4
2011-05,21025,"SPACE FROG",new_user,2,25
2011-05,21026,"SPACE OWL",new_user,1,12.5
2011-05,21027,"NINJA RABBIT PINK",new_user,1,12.5
2011-05,21028,"NINJA RABBIT BLACK",new_user,3,40
2011-05,21030,"SPACE CADET RED",new_user,3,40
2011-05,21031,"SPACE CADET BLACK",new_user,1,12.5
2011-05,21032,"SPACE CADET WHITE",new_user,2,27.5
2011-05,21033,"JUMBO BAG CHARLIE AND LOLA TOYS",new_user,11,474.5
2011-05,21714,"CITRONELLA CANDLE GARDEN POT",new_user,20,283.8
2011-05,21034,"REX CASH+CARRY JUMBO SHOPPER",new_user,28,96.9
2011-05,21715,"GIRLS VINTAGE TIN SEASIDE BUCKET",new_user,18,288.2
2011-05,21035,"SET/2 RED RETROSPOT TEA TOWELS ",new_user,15,457
2011-05,21716,"BOYS VINTAGE TIN SEASIDE BUCKET",new_user,20,390.2
2011-05,21038,"SET/4 MODERN VINTAGE COTTON NAPKINS",new_user,1,0.8
2011-05,21039,"RED RETROSPOT SHOPPING BAG",new_user,6,94.4
2011-05,21718,"RED METAL BEACH SPADE ",new_user,21,277.5
2011-05,21041,"RED RETROSPOT OVEN GLOVE DOUBLE",new_user,13,368.8
2011-05,21719,"LOVELY BONBON STICKER SHEET",new_user,2,20.4
2011-05,21042,"RED RETROSPOT APRON ",new_user,4,71.4
2011-05,21721,"CANDY SHOP  STICKER SHEET",new_user,2,14.4
2011-05,21043,"APRON MODERN VINTAGE COTTON",new_user,13,171.6
2011-05,21722,"SWEET PUDDING STICKER SHEET",new_user,1,0.8
2011-05,21051,"RIBBONS PURSE ",new_user,2,18.9
2011-05,21054,"NURSE'S BAG SOFT TOY",new_user,3,26.8
2011-05,21723,"ALPHABET HEARTS STICKER SHEET",new_user,3,56.1
2011-05,21055,"TOOL BOX SOFT TOY ",new_user,2,62.6
2011-05,21056,"DOCTOR'S BAG SOFT TOY",new_user,5,98.4
2011-05,21724,"PANDA AND BUNNIES STICKER SHEET",new_user,3,20.4
2011-05,21058,"PARTY INVITES WOODLAND",new_user,2,4.2
2011-05,21725,"SWEETIES  STICKERS",new_user,2,11.9
2011-05,21059,"PARTY INVITES DINOSAURS",new_user,2,5.9
2011-05,21730,"GLASS STAR FROSTED T-LIGHT HOLDER",new_user,5,79.2
2011-05,21060,"PARTY INVITES BALLOON GIRL",new_user,3,16.2
2011-05,21061,"PARTY INVITES FOOTBALL",new_user,2,13.6
2011-05,21731,"RED TOADSTOOL LED NIGHT LIGHT",new_user,20,1416
2011-05,21062,"PARTY INVITES SPACEMAN",new_user,1,1.7
2011-05,21733,"RED HANGING HEART T-LIGHT HOLDER",new_user,31,2047.2
2011-05,21063,"PARTY INVITES JAZZ HEARTS",new_user,6,33.2
2011-05,21735,"TWO DOOR CURIO CABINET",new_user,10,210
2011-05,21064,"BOOM BOX SPEAKER BOYS",new_user,1,11.9
2011-05,21065,"BOOM BOX SPEAKER GIRLS",new_user,2,131.9
2011-05,21066,"VINTAGE RED MUG",new_user,1,1.2
2011-05,21067,"VINTAGE RED TEATIME MUG",new_user,2,2.5
2011-05,21068,"VINTAGE BILLBOARD LOVE/HATE MUG",new_user,4,31.2
2011-05,21742,"LARGE ROUND WICKER PLATTER ",new_user,3,29.8
2011-05,21069,"VINTAGE BILLBOARD TEA MUG",new_user,2,3.8
2011-05,21070,"VINTAGE BILLBOARD MUG ",new_user,2,16.2
2011-05,21071,"VINTAGE BILLBOARD DRINK ME MUG",new_user,2,30
2011-05,21745,"GAOLERS KEYS DECORATIVE GARDEN ",new_user,19,273.8
2011-05,21078,"SET/20 STRAWBERRY PAPER NAPKINS ",new_user,19,180.2
2011-05,21746,"SMALL RED RETROSPOT WINDMILL",new_user,30,721.1
2011-05,21080,"SET/20 RED RETROSPOT PAPER NAPKINS ",new_user,45,674.3
2011-05,21747,"SMALL SKULL WINDMILL",new_user,7,117.9
2011-05,21084,"SET/6 COLLAGE PAPER CUPS",new_user,13,116.9
2011-05,21749,"LARGE RED RETROSPOT WINDMILL",new_user,18,799.8
2011-05,21086,"SET/6 RED SPOTTY PAPER CUPS",new_user,23,318.6
2011-05,21750,"LARGE SKULL WINDMILL",new_user,1,12.6
2011-05,21088,"SET/6 FRUIT SALAD PAPER CUPS",new_user,11,74.3
2011-05,21754,"HOME BUILDING BLOCK WORD",new_user,51,1439.6
2011-05,21089,"SET/6 GREEN SPRING PAPER CUPS",new_user,6,11.6
2011-05,21755,"LOVE BUILDING BLOCK WORD",new_user,37,782.4
2011-05,21090,"SET/6 COLLAGE PAPER PLATES",new_user,15,213.7
2011-05,21756,"BATH BUILDING BLOCK WORD",new_user,25,464.1
2011-05,21094,"SET/6 RED SPOTTY PAPER PLATES",new_user,21,588.8
2011-05,21761,"WOOD AND GLASS MEDICINE CABINET",new_user,1,30
2011-05,21095,"SET/6 POSIES PAPER PLATES",new_user,2,23
2011-05,21096,"SET/6 FRUIT SALAD  PAPER PLATES",new_user,11,119.7
2011-05,21763,"VINTAGE WOODEN BAR STOOL",new_user,2,89.8
2011-05,21106,"CREAM SLICE FLANNEL CHOCOLATE SPOT ",new_user,2,20.7
2011-05,21770,"OPEN CLOSED METAL SIGN",new_user,26,2299.4
2011-05,21107,"CREAM SLICE FLANNEL PINK SPOT ",new_user,2,23.6
2011-05,21773,"DECORATIVE ROSE BATHROOM BOTTLE",new_user,3,21.2
2011-05,21108,"FAIRY CAKE FLANNEL ASSORTED COLOUR",new_user,1,23
2011-05,21774,"DECORATIVE CATS BATHROOM BOTTLE",new_user,2,7.5
2011-05,21109,"LARGE CAKE TOWEL CHOCOLATE SPOTS",new_user,3,67
2011-05,21775,"DECORATIVE FLORE BATHROOM BOTTLE",new_user,4,37.5
2011-05,21110,"LARGE CAKE TOWEL PINK SPOTS",new_user,3,81
2011-05,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",new_user,1,17.7
2011-05,21781,"MA CAMPAGNE CUTLERY BOX",new_user,10,224.2
2011-05,21114,"LAVENDER SCENTED FABRIC HEART",new_user,11,161.2
2011-05,21115,"ROSE CARAVAN DOORSTOP",new_user,9,121.5
2011-05,21116,"OWL DOORSTOP",new_user,10,128.7
2011-05,21784,"SHOE SHINE BOX ",new_user,2,19.9
2011-05,21117,"BLOND DOLL DOORSTOP",new_user,1,15
2011-05,21121,"SET/10 RED POLKADOT PARTY CANDLES",new_user,23,323.8
2011-05,21786,"POLKADOT RAIN HAT ",new_user,9,67.2
2011-05,21122,"SET/10 PINK POLKADOT PARTY CANDLES",new_user,20,252.5
2011-05,21787,"RAIN PONCHO RETROSPOT",new_user,13,141.1
2011-05,21123,"SET/10 IVORY POLKADOT PARTY CANDLES",new_user,7,52.5
2011-05,21788,"KIDS RAIN MAC BLUE",new_user,2,22.1
2011-05,21124,"SET/10 BLUE POLKADOT PARTY CANDLES",new_user,15,98.8
2011-05,21789,"KIDS RAIN MAC PINK",new_user,2,22.1
2011-05,21125,"SET 6 FOOTBALL CELEBRATION CANDLES",new_user,2,16.2
2011-05,21790,"VINTAGE SNAP CARDS",new_user,34,519.3
2011-05,21126,"SET OF 6 GIRLS CELEBRATION CANDLES",new_user,5,45
2011-05,21791,"VINTAGE HEADS AND TAILS CARD GAME ",new_user,14,361.4
2011-05,21128,"GOLD FISHING GNOME",new_user,2,75.4
2011-05,21792,"CLASSIC FRENCH STYLE BASKET GREEN ",new_user,17,509.6
2011-05,21129,"SILVER FISHING GNOME ",new_user,2,20.8
2011-05,21131,"GOLD STANDING GNOME",new_user,3,46.8
2011-05,21132,"SILVER STANDING GNOME   ",new_user,1,17
2011-05,21135,"VICTORIAN  METAL POSTCARD SPRING",new_user,5,74.4
2011-05,21793,"CLASSIC FRENCH STYLE BASKET BROWN",new_user,6,134.3
2011-05,21136,"PAINTED METAL PEARS ASSORTED",new_user,29,640.5
2011-05,21794,"CLASSIC FRENCH STYLE BASKET NATURAL",new_user,9,256.8
2011-05,21137,"BLACK RECORD COVER FRAME",new_user,13,1703.3
2011-05,21811,"HANGING HEART WITH BELL",new_user,2,16.2
2011-05,21813,"GARLAND WITH STARS AND BELLS",new_user,1,123.8
2011-05,21154,"RED RETROSPOT OVEN GLOVE ",new_user,20,228.8
2011-05,21828,"EIGHT PIECE SNAKE  SET",new_user,3,31.2
2011-05,21155,"RED RETROSPOT PEG BAG",new_user,30,502.8
2011-05,21829,"DINOSAUR KEYRINGS ASSORTED",new_user,10,90.7
2011-05,21156,"RETROSPOT CHILDRENS APRON",new_user,14,243.7
2011-05,21830,"ASSORTED CREEPY CRAWLIES",new_user,5,50.4
2011-05,21157,"RED RETROSPOT WASHBAG",new_user,2,4.2
2011-05,21158,"MOODY GIRL DOOR HANGER ",new_user,3,24.6
2011-05,21832,"CHOCOLATE CALCULATOR",new_user,6,54.4
2011-05,21159,"MOODY BOY  DOOR HANGER ",new_user,2,4.4
2011-05,21833,"CAMOUFLAGE LED TORCH",new_user,4,162.2
2011-05,21161,"KEEP OUT BOYS DOOR HANGER ",new_user,6,31.9
2011-05,21843,"RED RETROSPOT CAKE STAND",new_user,32,974.5
2011-05,21162,"TOXIC AREA  DOOR HANGER ",new_user,3,37.7
2011-05,21844,"RED RETROSPOT MUG",new_user,10,241.9
2011-05,21163,"DO NOT TOUCH MY STUFF DOOR HANGER ",new_user,2,20.3
2011-05,21845,"DAIRY MAID STRIPE MUG",new_user,8,152.5
2011-05,21164,"HOME SWEET HOME METAL SIGN ",new_user,20,585.5
2011-05,21849,"SILVER DIAMANTE PEN IN GIFT BOX",new_user,1,5
2011-05,21165,"BEWARE OF THE CAT METAL SIGN ",new_user,29,354.9
2011-05,21864,"UNION JACK FLAG PASSPORT COVER ",new_user,13,128.8
2011-05,21166,"COOK WITH WINE METAL SIGN ",new_user,53,1814.1
2011-05,21865,"PINK UNION JACK  PASSPORT COVER ",new_user,8,71.4
2011-05,21169,"YOU'RE CONFUSING ME METAL SIGN ",new_user,22,609.6
2011-05,21866,"UNION JACK FLAG LUGGAGE TAG",new_user,10,38.8
2011-05,21171,"BATHROOM METAL SIGN ",new_user,3,26.1
2011-05,21172,"PARTY METAL SIGN ",new_user,32,579.3
2011-05,21867,"PINK UNION JACK  LUGGAGE TAG",new_user,6,17.5
2011-05,21174,"POTTERING IN THE SHED METAL SIGN",new_user,37,515.8
2011-05,21868,"POTTING SHED TEA MUG",new_user,26,260
2011-05,21175,"GIN + TONIC DIET METAL SIGN",new_user,53,1221.8
2011-05,21870,"I CAN ONLY PLEASE ONE PERSON MUG",new_user,16,166.2
2011-05,21179,"NO JUNK MAIL METAL SIGN",new_user,10,81.2
2011-05,21871,"SAVE THE PLANET MUG",new_user,16,310.1
2011-05,21181,"PLEASE ONE PERSON METAL SIGN",new_user,40,1593.6
2011-05,21872,"GLAMOROUS  MUG",new_user,7,57.5
2011-05,21187,"WHITE BELL HONEYCOMB PAPER GARLAND ",new_user,5,71
2011-05,21873,"IF YOU CAN'T STAND THE HEAT MUG",new_user,5,42.5
2011-05,21188,"3D HEARTS  HONEYCOMB PAPER GARLAND",new_user,4,79.6
2011-05,21189,"WHITE HONEYCOMB PAPER GARLAND ",new_user,2,16.5
2011-05,21191,"LARGE WHITE HONEYCOMB PAPER BELL  ",new_user,2,14.7
2011-05,21192,"WHITE BELL HONEYCOMB PAPER ",new_user,2,13.2
2011-05,21874,"GIN AND TONIC MUG",new_user,17,162.5
2011-05,21195,"PINK  HONEYCOMB PAPER BALL ",new_user,2,85.3
2011-05,21983,"PACK OF 12 BLUE PAISLEY TISSUES ",new_user,5,26.1
2011-05,21196,"ROUND WHITE CONFETTI IN TUBE",new_user,2,24.7
2011-05,21198,"WHITE HEART CONFETTI IN TUBE",new_user,4,99
2011-05,21199,"PINK  HEART CONFETTI IN TUBE",new_user,4,66
2011-05,21201,"TROPICAL  HONEYCOMB PAPER GARLAND ",new_user,9,196.4
2011-05,21876,"POTTERING MUG",new_user,15,155
2011-05,21204,"DAISIES  HONEYCOMB GARLAND ",new_user,2,24.7
2011-05,21877,"HOME SWEET HOME MUG",new_user,19,351.4
2011-05,21205,"MULTICOLOUR 3D BALLS GARLAND",new_user,3,22.9
2011-05,21878,"PACK OF 6 SANDCASTLE FLAGS ASSORTED",new_user,18,325.9
2011-05,21206,"STRAWBERRY HONEYCOMB  GARLAND ",new_user,8,145.5
2011-05,21879,"HEARTS GIFT TAPE",new_user,1,0.6
2011-05,21207,"SKULL AND CROSSBONES  GARLAND ",new_user,6,37.9
2011-05,21880,"RED RETROSPOT TAPE",new_user,2,8.5
2011-05,21881,"CUTE CATS TAPE",new_user,2,55.4
2011-05,21211,"SET OF 72 SKULL PAPER  DOILIES",new_user,5,27.6
2011-05,21212,"PACK OF 72 RETROSPOT CAKE CASES",new_user,71,1322
2011-05,21883,"STARS GIFT TAPE ",new_user,2,8.5
2011-05,21213,"PACK OF 72 SKULL CAKE CASES",new_user,28,287.3
2011-05,21884,"CAKES AND BOWS GIFT  TAPE",new_user,1,54.7
2011-05,21215,"IVORY PAPER CUP CAKE CASES ",new_user,3,14.3
2011-05,21888,"BINGO SET",new_user,16,698.2
2011-05,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",new_user,16,297
2011-05,21889,"WOODEN BOX OF DOMINOES",new_user,15,481.2
2011-05,21217,"RED RETROSPOT ROUND CAKE TINS",new_user,13,248.8
2011-05,21890,"S/6 WOODEN SKITTLES IN COTTON BAG",new_user,10,146.2
2011-05,21218,"RED SPOTTY BISCUIT TIN",new_user,14,615
2011-05,21891,"TRADITIONAL WOODEN SKIPPING ROPE",new_user,16,822.9
2011-05,21219,"SET/4 BADGES BALLOON GIRL",new_user,1,2.5
2011-05,21892,"TRADITIONAL WOODEN CATCH CUP GAME ",new_user,15,371.4
2011-05,21220,"SET/4 BADGES DOGS",new_user,3,22.5
2011-05,21222,"SET/4 BADGES BEETLES",new_user,2,8.8
2011-05,21894,"POTTING SHED SEED ENVELOPES",new_user,4,75
2011-05,21224,"SET/4 SKULL BADGES",new_user,4,36.2
2011-05,21896,"POTTING SHED TWINE",new_user,11,100.8
2011-05,21231,"SWEETHEART CERAMIC TRINKET BOX",new_user,28,595.2
2011-05,21899,"KEY FOB , GARAGE DESIGN",new_user,11,464.5
2011-05,21232,"STRAWBERRY CERAMIC TRINKET BOX",new_user,38,725.6
2011-05,21900,"KEY FOB , SHED",new_user,20,533.4
2011-05,21238,"RED RETROSPOT CUP",new_user,23,266.3
2011-05,21901,"KEY FOB , BACK DOOR ",new_user,14,93.6
2011-05,21239,"PINK  POLKADOT CUP",new_user,22,156.4
2011-05,21902,"KEY FOB , FRONT  DOOR ",new_user,9,355.3
2011-05,21240,"BLUE POLKADOT CUP",new_user,19,186.1
2011-05,21903,"MAN FLU METAL SIGN",new_user,11,136.5
2011-05,21242,"RED RETROSPOT PLATE ",new_user,18,216.3
2011-05,21904,"HOUSE WRECKING METAL SIGN ",new_user,6,29.4
2011-05,21243,"PINK  POLKADOT PLATE ",new_user,14,251.8
2011-05,21905,"MORE BUTTER METAL SIGN ",new_user,5,27.3
2011-05,21244,"BLUE POLKADOT PLATE ",new_user,14,214.6
2011-05,21906,"PHARMACIE FIRST AID TIN",new_user,4,33.8
2011-05,21245,"GREEN POLKADOT PLATE ",new_user,5,43.9
2011-05,21907,"I'M ON HOLIDAY METAL SIGN",new_user,28,403.2
2011-05,21246,"RED RETROSPOT BIG BOWL",new_user,5,94.1
2011-05,21908,"CHOCOLATE THIS WAY METAL SIGN",new_user,29,397.5
2011-05,21248,"DOOR HANGER  MUM + DADS ROOM",new_user,2,7.2
2011-05,21912,"VINTAGE SNAKES & LADDERS",new_user,14,262.5
2011-05,21249,"WOODLAND  HEIGHT CHART STICKERS ",new_user,6,162.2
2011-05,21913,"VINTAGE SEASIDE JIGSAW PUZZLES",new_user,11,138.8
2011-05,21251,"DINOSAUR HEIGHT CHART STICKER SET",new_user,2,20.6
2011-05,21257,"VICTORIAN SEWING BOX MEDIUM",new_user,5,71.6
2011-05,21914,"BLUE HARMONICA IN BOX ",new_user,24,706.9
2011-05,21259,"VICTORIAN SEWING BOX SMALL ",new_user,12,243.8
2011-05,21915,"RED  HARMONICA IN BOX ",new_user,30,908
2011-05,21260,"FIRST AID TIN",new_user,10,266.5
2011-05,21916,"SET 12 RETRO WHITE CHALK STICKS",new_user,14,191.5
2011-05,21262,"WHITE GOOSE FEATHER CHRISTMAS TREE ",new_user,1,35.4
2011-05,21263,"GREEN GOOSE FEATHER TREE 60CM",new_user,1,3.9
2011-05,21264,"WHITE GOOSE FEATHER TREE 60CM ",new_user,1,3.9
2011-05,21265,"PINK GOOSE FEATHER TREE 60CM",new_user,1,3.9
2011-05,21269,"ANTIQUE CREAM CUTLERY SHELF ",new_user,2,25.5
2011-05,21917,"SET 12 KIDS  WHITE CHALK STICKS",new_user,11,86.5
2011-05,21918,"SET 12 KIDS COLOUR  CHALK STICKS",new_user,17,214.1
2011-05,21272,"SALLE DE BAIN HOOK",new_user,9,274.4
2011-05,21922,"UNION STRIPE WITH FRINGE  HAMMOCK",new_user,30,1644.8
